199	39	1	1318881901
199	39	1	1318882358
87	5	1	1318883172
236	47	1	1318885523
199	39	1	1318886028
235	34	1	1318892665
237	9	1	1318893668
238	9	1	1318894510
199	39	1	1318897083
199	39	1	1318898784
199	39	1	1318899078
199	39	1	1318901496
239	48	1	1318902012
115	40	1	1318902578
240	8	1	1318904841
240	89	1	1318904901
241	61	1	1318905929
242	39	1	1318936987
242	39	1	1318940904
49	34	1	1318949329
2	75	1	1318950238
150	34	1	1318952065
150	34	1	1318952141
87	86	1	1318961690
235	17	1	1318971645
84	5	1	1318971971
243	40	1	1318975922
244	101	1	1318976086
150	34	1	1318978845
199	68	1	1318985894
199	68	1	1318986078
169	36	1	1318986820
144	68	1	1318987145
156	56	1	1318989646
245	66	1	1318998527
5	58	1	1318999803
208	111	1	1319005771
242	134	1	1319021287
242	33	1	1319024628
246	99	1	1319034195
247	40	1	1319040674
147	5	1	1319041686
119	49	1	1319045776
87	86	1	1319046418
199	30	1	1319048549
199	30	1	1319049999
199	30	1	1319050109
199	30	1	1319050152
199	30	1	1319050602
199	30	1	1319050755
199	30	1	1319051355
199	30	1	1319051393
199	50	1	1319053615
199	50	1	1319053625
248	73	1	1319055443
199	28	1	1319067015
249	75	1	1319067330
199	39	1	1319073798
199	39	1	1319073835
230	36	1	1319075565
150	135	1	1319075629
250	100	1	1319078425
150	135	1	1319080389
251	71	1	1319083059
251	71	1	1319083722
209	128	1	1319085047
242	39	1	1319135643
199	68	1	1319138354
199	68	1	1319138777
199	68	1	1319140378
199	68	1	1319141021
199	68	1	1319142074
199	39	1	1319144502
242	95	1	1319154294
199	10	1	1319159945
199	10	1	1319160058
151	26	1	1319161524
0	26	1	1319161726
222	100	1	1319164621
239	63	1	1319167965
252	26	1	1319170766
199	28	1	1319171865
253	76	1	1319173141
199	36	1	1319173293
199	36	1	1319173334
239	63	1	1319173675
254	136	1	1319178257
87	86	1	1319180967
242	73	1	1319185168
255	135	1	1319209743
87	19	1	1319226834
256	25	1	1319229483
199	28	1	1319233480
199	128	1	1319235367
199	128	1	1319235461
199	39	1	1319236960
199	39	1	1319237223
199	39	1	1319237953
199	39	1	1319240101
199	39	1	1319240443
257	137	1	1319246557
258	83	1	1319247976
232	2	1	1319248358
199	76	1	1319258115
199	76	1	1319258289
124	36	1	1319260175
199	76	1	1319260929
199	76	1	1319261816
199	76	1	1319264101
199	76	1	1319264347
124	36	1	1319264426
199	76	1	1319264677
199	76	1	1319265770
199	76	1	1319266300
199	76	1	1319266928
199	76	1	1319267003
199	76	1	1319267797
253	102	1	1319297585
205	103	1	1319315028
87	86	1	1319316394
169	83	1	1319319085
87	49	1	1319320858
259	4	1	1319322271
260	6	1	1319326318
261	40	1	1319326774
215	5	1	1319327054
262	138	1	1319329256
263	58	1	1319332110
206	90	1	1319332995
264	65	1	1319335697
25	58	1	1319335871
208	111	1	1319338016
208	111	1	1319338260
208	7	1	1319338520
257	90	1	1319342400
257	90	1	1319342735
265	90	1	1319342855
144	87	1	1319352385
257	125	1	1319354106
225	18	1	1319383033
225	139	1	1319383388
225	84	1	1319383756
90	83	1	1319384174
256	6	1	1319384900
225	6	1	1319385969
225	6	1	1319386369
215	140	1	1319388847
225	47	1	1319389981
225	47	1	1319390207
84	116	1	1319390547
266	13	1	1319391437
39	33	1	1319394632
121	83	1	1319396782
183	78	1	1319397053
267	13	1	1319397935
268	123	1	1319399456
234	94	1	1319400528
90	83	1	1319401004
269	44	1	1319402416
193	111	1	1319403752
270	141	1	1319405442
187	83	1	1319405863
271	47	1	1319406553
271	47	1	1319406661
90	83	1	1319406806
272	75	1	1319407053
199	68	1	1319407249
90	83	1	1319410825
237	40	1	1319412109
231	108	1	1319412160
199	96	1	1319412487
199	96	1	1319412501
199	96	1	1319413115
199	96	1	1319413165
199	96	1	1319413377
273	105	1	1319417421
193	83	1	1319417555
101	135	1	1319421559
199	68	1	1319479114
199	68	1	1319480942
193	39	1	1319483995
215	5	1	1319503970
199	121	1	1319567137
199	121	1	1319567314
199	121	1	1319569127
274	127	1	1319569161
275	86	1	1319569238
199	121	1	1319569323
199	121	1	1319569362
199	121	1	1319569408
274	127	1	1319569506
199	121	1	1319569709
274	127	1	1319569827
199	121	1	1319570840
199	121	1	1319571348
199	9	1	1319571361
199	121	1	1319571537
274	127	1	1319571555
199	121	1	1319571674
199	121	1	1319572571
199	121	1	1319572660
199	89	1	1319572741
199	121	1	1319573483
271	34	1	1319573552
199	121	1	1319574510
199	121	1	1319574767
199	121	1	1319574869
199	9	1	1319576490
87	5	1	1319576602
199	128	1	1319577136
199	128	1	1319577677
276	142	1	1319578124
199	128	1	1319578432
115	40	1	1319580550
199	121	1	1319581013
204	123	1	1319583479
204	123	1	1319583522
84	45	1	1319588597
215	5	1	1319588608
218	49	1	1319593045
168	16	1	1319593780
64	120	1	1319639305
276	24	1	1319645789
276	24	1	1319645877
276	109	1	1319648452
87	86	1	1319651777
272	66	1	1319656293
218	10	1	1319660855
274	94	1	1319677655
274	127	1	1319678820
218	49	1	1319679862
274	127	1	1319679862
274	127	1	1319680886
274	127	1	1319681166
274	127	1	1319681532
274	127	1	1319682011
274	127	1	1319682652
274	127	1	1319682781
274	127	1	1319683223
277	142	1	1319683634
274	127	1	1319683757
274	127	1	1319685167
274	127	1	1319685433
64	39	1	1319696547
208	111	1	1319698412
87	41	1	1319699145
276	47	1	1319740682
208	111	1	1319750879
278	11	1	1319752945
87	5	1	1319754318
253	52	1	1319755847
129	10	1	1319757742
279	10	1	1319759647
279	10	1	1319759743
280	3	1	1319760766
49	34	1	1319762468
227	47	1	1319762473
236	61	1	1319766023
199	36	1	1319771973
199	36	1	1319772042
281	4	1	1319772431
49	34	1	1319813177
282	5	1	1319819554
87	19	1	1319832384
280	13	1	1319836250
227	47	1	1319843634
204	2	1	1319846243
204	2	1	1319846282
276	143	1	1319848721
283	45	1	1319851079
199	95	1	1319851287
236	83	1	1319852548
253	102	1	1319852767
236	27	1	1319853503
87	74	1	1319853709
231	50	1	1319854032
87	86	1	1319856357
284	30	1	1319856943
90	135	1	1319857104
115	4	1	1319859349
252	56	1	1319863582
199	36	1	1319864949
199	36	1	1319864993
199	36	1	1319865251
44	112	1	1319865348
87	86	1	1319865663
87	56	1	1319866088
168	4	1	1319867799
285	59	1	1319873427
225	17	1	1319905328
286	21	1	1319905611
143	75	1	1319910438
199	83	1	1319913624
199	83	1	1319913650
199	83	1	1319915115
199	83	1	1319915696
199	83	1	1319915753
199	83	1	1319916110
199	83	1	1319916173
199	83	1	1319916488
185	61	1	1319916949
67	9	1	1319918995
199	83	1	1319920159
199	83	1	1319920562
208	83	1	1319921900
208	83	1	1319922067
204	104	1	1319922339
191	40	1	1319923241
283	74	1	1319924284
287	73	1	1319924745
242	39	1	1319927030
199	126	1	1319927945
199	125	1	1319928051
144	40	1	1319929880
199	130	1	1319930058
115	40	1	1319930301
288	10	1	1319932022
199	128	1	1319932378
289	104	1	1319933984
230	43	1	1319936548
161	72	1	1319941550
0	135	1	1319944087
87	67	1	1319944458
0	135	1	1319944563
199	36	1	1319944948
0	135	1	1319945058
0	135	1	1319945867
135	67	1	1319947751
87	67	1	1319950992
174	66	1	1319951734
38	87	1	1319953799
87	67	1	1319953804
210	103	1	1319955862
230	41	1	1319961124
230	41	1	1319961590
87	87	1	1319962385
225	18	1	1319987847
225	139	1	1319988155
256	6	1	1319990885
215	5	1	1319991692
256	94	1	1319992283
290	70	1	1319994581
67	83	1	1320000929
208	111	1	1320002365
193	13	1	1320004929
193	40	1	1320006496
222	131	1	1320006548
67	61	1	1320007160
265	65	1	1320008384
237	75	1	1320008770
1	47	1	1320011414
237	79	1	1320014530
157	92	1	1320015064
291	78	1	1320017395
292	78	1	1320017562
293	83	1	1320018257
294	9	1	1320018624
236	83	1	1320023758
139	65	1	1320024442
249	127	1	1320025900
295	134	1	1320044366
87	41	1	1320044367
185	61	1	1320052177
64	120	1	1320072293
242	33	1	1320076511
275	34	1	1320079966
256	113	1	1320086739
87	19	1	1320092003
296	62	1	1320096410
297	5	1	1320096451
1	80	1	1320103148
249	29	1	1320103792
87	5	1	1320104011
115	40	1	1320111733
49	34	1	1320158937
245	95	1	1320159061
298	33	1	1320162170
130	19	1	1320166158
87	86	1	1320171262
278	34	1	1320178419
274	5	1	1320178478
299	23	1	1320180668
84	5	1	1320180849
87	5	1	1320180946
253	52	1	1320181092
199	68	1	1320183547
199	9	1	1320189359
199	9	1	1320190016
199	9	1	1320190106
199	9	1	1320192975
199	9	1	1320193125
199	9	1	1320193476
199	9	1	1320193702
199	9	1	1320193780
199	9	1	1320193921
199	9	1	1320194104
199	9	1	1320194277
199	9	1	1320194417
161	26	1	1320194484
199	9	1	1320194668
199	128	1	1320195327
199	128	1	1320195390
199	128	1	1320195958
199	128	1	1320196135
199	128	1	1320196260
199	128	1	1320196351
199	128	1	1320196450
199	128	1	1320196522
199	128	1	1320196712
199	128	1	1320196760
199	128	1	1320196896
265	92	1	1320196907
199	128	1	1320196985
87	75	1	1320206294
49	34	1	1320244563
297	83	1	1320250713
130	19	1	1320250915
193	73	1	1320257427
107	19	1	1320262062
289	6	1	1320272757
263	5	1	1320274374
227	47	1	1320278202
87	5	1	1320278808
200	83	1	1320280575
227	47	1	1320282642
115	87	1	1320282684
227	47	1	1320282814
180	135	1	1320283538
87	74	1	1320285878
82	116	1	1320288514
144	101	1	1320290889
218	1	1	1320291037
0	66	1	1320293266
0	66	1	1320296148
218	1	1	1320296395
0	66	1	1320296410
0	66	1	1320296897
0	66	1	1320298236
0	66	1	1320299735
87	86	1	1320343694
222	68	1	1320344424
202	19	1	1320348977
202	28	1	1320365397
284	119	1	1320370771
300	56	1	1320377128
300	56	1	1320379879
199	36	1	1320379984
289	144	1	1320383956
300	56	1	1320384226
244	66	1	1320391193
49	34	1	1320417976
301	13	1	1320428658
87	86	1	1320430402
98	113	1	1320439964
87	5	1	1320441151
199	96	1	1320443496
199	96	1	1320443550
199	96	1	1320443607
199	96	1	1320443765
199	96	1	1320443778
199	96	1	1320443850
218	5	1	1320448070
49	34	1	1320449569
77	52	1	1320452634
87	52	1	1320452893
215	61	1	1320455400
227	47	1	1320455518
236	83	1	1320456373
215	83	1	1320462039
209	128	1	1320462141
247	36	1	1320463449
1	58	1	1320468690
273	136	1	1320470811
112	76	1	1320472916
273	136	1	1320475822
237	136	1	1320476110
273	136	1	1320476157
209	55	1	1320477077
237	136	1	1320477480
252	54	1	1320477561
238	21	1	1320508062
202	96	1	1320514420
199	96	1	1320514606
199	96	1	1320514826
199	96	1	1320514887
199	96	1	1320514946
199	96	1	1320515022
199	96	1	1320515031
199	96	1	1320515278
199	96	1	1320515330
199	96	1	1320515439
199	96	1	1320515477
199	96	1	1320515558
199	96	1	1320515575
199	96	1	1320515623
199	96	1	1320515725
243	96	1	1320515734
199	96	1	1320515748
199	96	1	1320515837
199	96	1	1320515851
199	96	1	1320515876
199	96	1	1320515924
199	96	1	1320516012
280	142	1	1320516243
301	21	1	1320517256
206	120	1	1320519263
59	34	1	1320521728
229	32	1	1320523072
271	77	1	1320524179
302	21	1	1320525264
19	145	1	1320525927
19	145	1	1320525992
229	32	1	1320526517
251	9	1	1320530737
229	44	1	1320531124
229	44	1	1320531624
107	105	1	1320531642
0	123	1	1320535285
